"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"LOC112532717",2.4136015877085e-71,0.920627268602541,4.40445780040149,0.875,0.025,2.85215299619513e-67
"LOC107049019",3.21336010170542e-71,0.910843920145191,4.83017621300277,0.844,0.024,3.7972276321853e-67
"INSM1",4.38509695097643e-68,0.936677631578947,5.01768132555942,0.906,0.034,5.18186906696885e-64
"LOC418355",1.74137677070894e-67,0.942887931034483,5.2911811774812,0.906,0.038,2.05778492994676e-63
"HEPACAM2",1.98514163008418e-63,0.75,15.4705903644357,0.5,0,2.34584186427048e-59
"VSTM5",1.77214513104536e-59,0.734375,13.6489403288264,0.469,0,2.09414390135631e-55
"TAGLN3",1.86125807403842e-56,0.87695666969147,5.05265192704468,0.781,0.033,2.1994486660912e-52
"FABP2",1.53677283389426e-55,0.71875,11.2957330674512,0.438,0,1.81600445781285e-51
"ACCSL",4.79961240979305e-55,0.776911297640653,5.46627599967935,0.562,0.009,5.67170198465245e-51
"TPH2",9.68588174923551e-55,0.776117286751361,4.50334765544778,0.562,0.009,1.14458064630716e-50
"LHFPL3",4.59975469852936e-53,0.946120689655172,4.62756996415457,0.938,0.067,5.43553012725214e-49
"MYCL",1.1274406590962e-52,0.851690108892922,6.25963982422787,0.719,0.031,1.33229662685398e-48
"SRRM4",5.2830975674829e-52,0.974279718693285,3.74417389864123,1,0.085,6.24303639549454e-48
"CXCR4",1.29573826755111e-51,0.703125,15.8864482760431,0.406,0,1.53117391076515e-47
"TRAPPC3L",9.47639429991711e-51,0.927206215970962,3.86189374933191,0.906,0.064,1.1198255144212e-46
"NEUROD6",3.24827538336994e-49,0.761314655172414,6.31366558353921,0.531,0.011,3.83848702052825e-45
"C14orf132",6.17057687443117e-49,0.830535390199637,4.31446616961653,0.688,0.029,7.29177069251532e-45
"GNG13",8.60320685594911e-48,0.919776542649728,4.50664639242362,0.875,0.069,1.01664095416751e-43
"METTL7A",1.16204702979196e-45,0.928453947368421,3.32080980198479,0.938,0.078,1.37319097510516e-41
"EFR3B",8.4740783793792e-44,0.671875,12.8270076972783,0.344,0,1.00138184209124e-39
"UCK2",1.0973164620755e-41,0.845139519056261,2.22116653249734,0.75,0.047,1.29669886323461e-37
"TCERG1L",3.74342121485256e-41,0.852030399274047,3.97320987100392,0.75,0.053,4.42360084959127e-37
"KIF5C",5.96323641691475e-41,0.887335526315789,2.97434282434983,0.844,0.071,7.04675647386816e-37
"BCL11B",7.89300291372444e-41,0.769141333938294,4.06926666493689,0.562,0.022,9.32716154314817e-37
"FAM26E",6.5826004760498e-40,0.65625,12.3006653629934,0.312,0,7.77865898254805e-36
"SLITRK6",8.77432232974862e-40,0.94597890199637,2.88257373718489,1,0.114,1.03686166970639e-35
"BPIFB2",3.65315464542289e-39,0.786978221415608,5.55863108316488,0.594,0.031,4.31693284449623e-35
"NHLH1",8.42182974786697e-39,0.920145190562613,2.95725922145838,0.938,0.1,9.9520762130544e-35
"PDZRN3",2.78417138001475e-38,0.855745235934664,2.81979048962432,0.781,0.062,3.29005531976343e-34
"ZC3H12C",5.81724250352851e-38,0.796563067150635,3.78311105840537,0.625,0.036,6.87423546641964e-34
"HVCN1",4.61661621275517e-37,0.94597890199637,4.73652527594924,0.938,0.134,5.45545537861279e-33
"DUSP10",1.57758637813034e-36,0.874404491833031,3.63534538058709,0.812,0.08,1.86423382303662e-32
"P4HA3",4.98408884685598e-36,0.640625,11.1393315101086,0.281,0,5.88969779032972e-32
"KCNK3",7.44069215246434e-36,0.833059210526316,3.62067288079698,0.719,0.058,8.7926659165671e-32
"TMSB15B",1.03241500783391e-33,0.811592558983666,4.77758264248564,0.656,0.054,1.22000481475733e-29
"NEURL1B",2.19101434573144e-33,0.810004537205082,2.12608639050879,0.688,0.053,2.58912165235085e-29
"VSIG10L",4.71952253618211e-33,0.929531533575318,3.14759184997099,0.969,0.143,5.5770597810064e-29
"KSR1",4.82870525066311e-33,0.943029718693285,3.56097431056424,0.938,0.162,5.7060809947086e-29
"RTN4R",3.68260262883079e-32,0.625,11.7993954660705,0.25,0,4.35173152648935e-28
"RAB17",3.6831807831557e-32,0.625,11.988551557933,0.25,0,4.35241473145509e-28
"SYN2",3.68356626836565e-32,0.625,12.4142475387106,0.25,0,4.35287025932769e-28
"SYT17",3.68356626836565e-32,0.625,12.4634605131892,0.25,0,4.35287025932769e-28
"TMEFF1",3.68356626836565e-32,0.625,13.865796691793,0.25,0,4.35287025932769e-28
"CACNA1E",4.08990982892908e-32,0.695440108892922,3.75227155395646,0.406,0.013,4.83304644484549e-28
"CTHRC1",6.58313362675363e-32,0.912205081669691,3.26689538755563,0.906,0.136,7.77928900673476e-28
"LOC107051857",1.96213850301904e-31,0.96029945553539,3.11685013527251,1,0.198,2.3186590690176e-27
"NF2",5.61049113752626e-31,0.918075090744102,3.20169014219875,0.938,0.149,6.62991737721478e-27
"TMEM200C",9.73710392780457e-31,0.788679673321234,3.49928351315751,0.625,0.051,1.15063357114867e-26
"MSTN",1.03270147764187e-30,0.681403130671506,3.62048168140092,0.375,0.011,1.2203433361294e-26
"MEX3A",2.82194286660357e-30,0.902478448275862,2.67891205666881,0.906,0.138,3.33468988546544e-26
"POU4F3.1",3.10982396812881e-30,0.980915381125227,3.97484475281847,1,0.249,3.67487898313781e-26
"ATOH1",4.78022285829601e-30,0.939740245009074,2.87354579847978,0.969,0.185,5.6487893516484e-26
"NFASC",5.0028421546793e-30,0.98304219600726,4.03360321043228,1,0.256,5.91185857418453e-26
"LOC101750583",1.02288790333324e-29,0.884187840290381,3.94123575368769,0.844,0.125,1.20874663536889e-25
"KHDRBS2",1.18722423906838e-29,0.788566243194192,3.85832775514388,0.625,0.054,1.40294288330711e-25
"DUSP27",1.82992315018929e-29,0.682168784029038,5.99330717714155,0.375,0.013,2.16242018657868e-25
"LOC112533491",2.67859105135541e-29,0.758734119782214,1.88867779235049,0.562,0.04,3.16529104538669e-25
"TMEM100",3.23157791599252e-29,0.783688747731397,2.41822862949618,0.625,0.053,3.81875562332836e-25
"CALN1",6.39061360788785e-29,0.771353221415608,3.60649745196521,0.594,0.047,7.55178810044107e-25
"USP18",1.58952346244306e-28,0.877552177858439,3.64415617282971,0.844,0.127,1.87833987556896e-24
"SACS",2.0796967062675e-28,0.732616833030853,3.24060623730427,0.5,0.031,2.4575775977963e-24
"ARHGAP22",2.66116557737634e-28,0.609375,13.0974303546469,0.219,0,3.14469936278562e-24
"MARCO",2.66116557737634e-28,0.609375,11.6294704646282,0.219,0,3.14469936278562e-24
"GDF9",2.66116557737634e-28,0.609375,13.263255443934,0.219,0,3.14469936278562e-24
"GADD45G",2.93206072448144e-28,0.932764292196007,3.8980193944769,0.969,0.196,3.46481615811972e-24
"KCNA4",2.72198659823682e-27,0.910588702359347,3.19389772077567,0.938,0.176,3.21657156313645e-23
"ATP8B4",3.94345869719309e-26,0.830507032667877,3.39615121917343,0.75,0.1,4.65998514247308e-22
"TUBB3",8.75312034076736e-26,0.876531306715064,3.96352983401451,0.844,0.151,1.03435623066848e-21
"LOC424918",9.42173934909867e-26,0.677971869328494,2.08917449281136,0.375,0.016,1.11336693888299e-21
"PDE5A",1.11218621008108e-25,0.802801724137931,3.26170318117858,0.688,0.08,1.31427044445281e-21
"LANCL2",1.13453886506686e-25,0.949523593466425,2.95842840088493,1,0.267,1.3406845768495e-21
"TOX",1.44905936488701e-25,0.865018148820327,2.77334582831282,0.844,0.138,1.71235345148698e-21
"POMGNT2",1.90170946272572e-25,0.91143942831216,3.31246614952867,0.938,0.201,2.24725007210299e-21
"CORO2A",3.5580210318693e-25,0.730149727767695,3.08960669624206,0.5,0.038,4.20451345335996e-21
"SART3",4.11558136002299e-25,0.93035390199637,2.79819188625396,0.969,0.24,4.86338249313917e-21
"VOPP1",4.84861665249103e-25,0.866606170598911,2.26676094747096,0.875,0.143,5.72961029824865e-21
"ADPRHL1",6.08566979514559e-25,0.924143602540835,2.729316364662,0.969,0.23,7.19143599692354e-21
"GRIN1",1.15054586116112e-24,0.702954854809437,3.1882026302048,0.438,0.027,1.35960004413409e-20
"NPSR1",1.88368729811376e-24,0.59375,8.10590850857116,0.188,0,2.22595328018102e-20
"MISP",1.88368729811376e-24,0.59375,9.10590850857116,0.188,0,2.22595328018102e-20
"LOC107056272",1.88388352120179e-24,0.59375,8.35383602201474,0.188,0,2.22618515700415e-20
"SRPX2",1.8839816401205e-24,0.59375,12.2607266176233,0.188,0,2.22630110413039e-20
"FXYD2",1.8839816401205e-24,0.59375,10.7924090357544,0.188,0,2.22630110413039e-20
"GPAT2",1.88407976395601e-24,0.59375,13.111533057765,0.188,0,2.22641705706682e-20
"PQLC2L",3.39559191688649e-24,0.914473684210526,2.59018269655566,0.969,0.225,4.01257096818476e-20
"CA8",7.63055699099828e-24,0.6497277676951,3.85640958278608,0.312,0.011,9.01702919626267e-20
"LOC107053413",9.91134898388088e-24,0.801553992740472,2.83065084711445,0.688,0.091,1.1712241094252e-19
"CHRNA1",1.20228271314644e-23,0.934862749546279,3.23401087255205,0.969,0.279,1.42073748212515e-19
"TDG",1.53877167613057e-23,0.794719827586207,1.9639742509623,0.688,0.085,1.81836648968349e-19
"FZD9",1.9053543548739e-23,0.816895417422868,3.27266205338153,0.719,0.107,2.25155724115448e-19
"SSFA2",2.99148907535378e-23,0.82032667876588,1.15446436393247,0.781,0.109,3.53504264034556e-19
"LOC107053919",4.67739212101388e-23,0.727682622504537,3.14430537053155,0.5,0.044,5.5272742694021e-19
"CBFA2T2",1.20402047185601e-22,0.790466197822142,3.24558080010549,0.656,0.089,1.42279099159225e-18
"RHBDF1",1.2678498521531e-22,0.790324410163339,2.92105426247635,0.656,0.089,1.49821817028932e-18
"FSCN1",1.28769050846392e-22,0.829202586206897,1.76500743133135,0.781,0.125,1.52166387385181e-18
"NSG1",1.31411264615107e-22,0.928879310344828,2.79000262974748,1,0.289,1.55288691395672e-18
"FAT4",2.40468483486558e-22,0.88671166061706,2.3167906998957,0.906,0.209,2.84161606936065e-18
"DLK2",2.66852655278711e-22,0.920627268602541,3.62374617634962,0.969,0.278,3.15339782742853e-18
"SETD7",3.48938324384558e-22,0.914105036297641,2.84092236115432,0.969,0.265,4.12340417925232e-18
"TMEM132B",9.79938511195331e-22,0.843551497277677,2.87074981822725,0.812,0.152,1.15799333867952e-17
"SLC25A32",1.52715236741874e-21,0.873241833030853,2.42106835467342,0.906,0.198,1.80463595257872e-17
"GORASP2",1.5407053493132e-21,0.960441243194192,2.73855304918235,1,0.432,1.82065151128341e-17
"CCND3",1.72533837995133e-21,0.761796733212341,2.56085472928664,0.594,0.073,2.03883236358849e-17
"CDKN1C",1.89851533631601e-21,0.81706556261343,1.75798520515085,0.75,0.123,2.24347557292463e-17
"NPTXR",4.09433181711312e-21,0.855603448275862,3.18805754992503,0.812,0.18,4.83827190828257e-17
"MPHOSPH9",4.19265180635973e-21,0.814314882032668,3.2339321079345,0.719,0.125,4.95445663957529e-17
"HTR3A",1.05938696654625e-20,0.690619328493648,4.72236686222156,0.406,0.033,1.25187757836771e-16
"ANKRD60",1.14758396253746e-20,0.913254310344828,2.60855942448663,1,0.301,1.35609996853052e-16
"SMYD3",1.31179162809419e-20,0.578125,9.10590850857116,0.156,0,1.5501441669189e-16
"SEZ6",1.31179162809419e-20,0.578125,8.01279910417968,0.156,0,1.5501441669189e-16
"AEN",1.31179162809419e-20,0.578125,7.27583351001347,0.156,0,1.5501441669189e-16
"LOC112530484",1.3119962553217e-20,0.578125,8.10590850857116,0.156,0,1.55038597491366e-16
"EXTL1",1.31206447116849e-20,0.578125,13.6196361045236,0.156,0,1.55046658557981e-16
"UNC5A",1.31206447116849e-20,0.578125,10.3538360220147,0.156,0,1.55046658557981e-16
"NR5A2",1.31206447116849e-20,0.578125,10.6294704646282,0.156,0,1.55046658557981e-16
"AQP1",1.31206447116849e-20,0.578125,10.5653401272085,0.156,0,1.55046658557981e-16
"ADCY2",1.31206447116849e-20,0.578125,11.4634605131892,0.156,0,1.55046658557981e-16
"LCT",1.31206447116849e-20,0.578125,10.1059085085712,0.156,0,1.55046658557981e-16
"ECEL1",1.31206447116849e-20,0.578125,12.2758335100135,0.156,0,1.55046658557981e-16
"CRMP1",1.38500633340101e-20,0.82097890199637,1.72908865518772,0.812,0.134,1.63666198417997e-16
"KCNJ5",1.97960352731147e-20,0.748837341197822,3.22272843279254,0.562,0.069,2.33929748822397e-16
"KIF20B",2.1128632125043e-20,0.710639745916515,2.56941318985394,0.469,0.044,2.49677045821633e-16
"DLL1",2.47204516781277e-20,0.848428992740472,3.82474508753335,0.812,0.18,2.92121577480436e-16
"MAP3K19",2.57463672023343e-20,0.773933756805808,1.76522940461809,0.656,0.089,3.04244821229985e-16
"KCNH7",3.20273290068169e-20,0.870065789473684,1.81263235411549,0.938,0.214,3.78466946873555e-16
"ABCC3",3.32936276726413e-20,0.68812386569873,4.10590850857116,0.406,0.033,3.93430798207602e-16
"RASGEF1C",3.48888125532701e-20,0.787658802177858,1.92052927792107,0.688,0.103,4.12281097941993e-16
"LYPD6B",1.04564830125885e-19,0.787006578947368,1.78300430062837,0.688,0.107,1.23564259759759e-15
"LOC107052288",1.28511793457767e-19,0.660588702359347,2.08484689304333,0.344,0.022,1.51862386329043e-15
"LZTR1",2.47195921188818e-19,0.869697141560799,2.46215333623931,0.906,0.234,2.92111420068826e-15
"PKIG",3.23469868702639e-19,0.945666969147005,2.44239052922571,0.969,0.505,3.82244343845908e-15
"CSDC2",4.73791708291202e-19,0.632628176043557,0.339931827745883,0.281,0.013,5.59879661687713e-15
"ILF2",4.89424079171651e-19,0.959930807622504,2.14373260984244,1,0.652,5.78352434357139e-15
"CDKL1",5.40813058278866e-19,0.858552631578947,2.18505791584689,0.875,0.22,6.39078790968136e-15
"EVL",5.67276308648234e-19,0.848372277676951,1.97388011488737,0.844,0.201,6.70350413929618e-15
"TM4SF1",6.58564861626797e-19,0.660645417422868,3.60386696755002,0.344,0.024,7.78226096984385e-15
"DUSP4",7.41098137871864e-19,0.722124546279492,3.33861901432404,0.5,0.058,8.75755669523182e-15
"CAB39",8.74643069613524e-19,0.762505671506352,2.30450062339629,0.625,0.091,1.0335657153623e-14
"SF3A2",1.01051566216178e-18,0.824637023593466,2.11970230808753,0.781,0.167,1.19412635797658e-14
"HTATIP2",1.1410496709867e-18,0.751502949183303,2.07739489698154,0.594,0.082,1.34837839620498e-14
"RERG",1.19422023460301e-18,0.884443058076225,2.22856326712676,0.938,0.287,1.41121005123037e-14
"GADD45A",1.4750131889379e-18,0.833569646098004,0.995074137694,0.875,0.18,1.74302308536791e-14
"EDNRB2",1.48344353304969e-18,0.634641560798548,6.75806970918021,0.281,0.015,1.75298522300482e-14
"TTYH2",1.6002039374483e-18,0.839127722323049,1.52916431097537,0.875,0.191,1.89096099288266e-14
"TESC",1.66163220866501e-18,0.851775181488203,2.75081853281551,0.844,0.218,1.96355078097944e-14
"FZD3",1.67798390030444e-18,0.859318284936479,1.47213870418766,0.938,0.229,1.98287357498975e-14
"TMPRSS5",2.97084194566807e-18,0.744952359346643,2.25659827007217,0.562,0.08,3.51064392719596e-14
"EML5",3.24102178600805e-18,0.842558983666062,2.61041008377118,0.844,0.205,3.82991544452571e-14
"STARD5",4.31645134180075e-18,0.855745235934664,2.32694135186062,0.906,0.232,5.10075055060595e-14
"SYDE2",4.35689936844669e-18,0.786382713248639,1.63061643521736,0.719,0.122,5.14854798369345e-14
"SCN5A",4.56085821193185e-18,0.750425362976406,2.0615143892127,0.594,0.085,5.38956614903986e-14
"CRIP2",6.63033775441324e-18,0.904661978221416,2.1572744598565,1,0.379,7.83507012439013e-14
"SMIM28",6.71844943638028e-18,0.696149047186933,2.55024511260021,0.438,0.045,7.93919169897058e-14
"STMN1",8.34432377902717e-18,0.926667422867514,2.73463872422636,1,0.497,9.86048740967641e-14
"CFAP44",8.91470314949622e-18,0.814541742286751,2.01441015408566,0.781,0.165,1.05345047117597e-13
"MED27",9.74908552802609e-18,0.833059210526316,2.22511098512866,0.812,0.198,1.15204943684684e-13
"MRVI1",1.0038943944941e-17,0.695099818511797,1.95255773166436,0.438,0.045,1.18630200597368e-13
"ATP1B1",1.23561244865942e-17,0.926298774954628,2.49976025178277,1,0.51,1.46012323058083e-13
"NFATC3",1.25794063720981e-17,0.853051270417423,2.10649796518442,0.906,0.238,1.48650845099084e-13
"SVIL",1.32551489314387e-17,0.855858666061706,2.23726341019416,0.875,0.247,1.56636094922811e-13
"CREB5",1.43140572460921e-17,0.841084392014519,2.34881073952537,0.844,0.216,1.6914921447707e-13
"PKN3",1.56018122240175e-17,0.709335299455535,3.88688923593267,0.469,0.056,1.84366615051215e-13
"CD2AP",1.78320591523056e-17,0.842587341197822,2.22091808097089,0.844,0.221,2.10721443002796e-13
"C1QTNF4",2.43132641298629e-17,0.847578266787659,2.31647289093444,0.875,0.234,2.8730984222259e-13
"GNG2",2.61758114799576e-17,0.811025408348457,1.22024926730364,0.812,0.165,3.09319564258659e-13
"GLRX3",2.68096679763545e-17,0.898394963702359,2.16827149942045,0.969,0.387,3.16809846476581e-13
"NREP",2.97164660106984e-17,0.930892695099819,2.64352571741147,0.969,0.593,3.51159478848424e-13
"GAS7",3.21161127675485e-17,0.735537658802178,0.990431291151221,0.562,0.078,3.79516104574121e-13
"GART",4.62087238468094e-17,0.723712568058076,0.984353933524888,0.531,0.069,5.46048489697747e-13
"CAV2",4.93970648243107e-17,0.657639519056261,1.74418772281249,0.344,0.027,5.83725115028879e-13
"TTC8",5.19836250630426e-17,0.873355263157895,2.32931046148641,0.938,0.31,6.14290497369975e-13
"SIPA1L2",5.56967424706572e-17,0.862664473684211,1.93544614049971,0.938,0.279,6.58168405775756e-13
"PTMS",6.08175109799521e-17,0.882231170598911,2.38179161420842,0.938,0.343,7.18680527250094e-13
"LOC107050476",6.97756214506235e-17,0.65687386569873,1.73507081320285,0.344,0.027,8.24538518682017e-13
"IGSF21",8.58197788125279e-17,0.846755898366606,2.70402268567148,0.875,0.247,1.01413232622764e-12
"C1QL4",9.04031134303331e-17,0.5625,6.91326343062876,0.125,0,1.06829359140625e-12
"LOC100859106",9.04219000880798e-17,0.5625,9.988551557933,0.125,0,1.06851559334084e-12
"MTA2",9.04219000880798e-17,0.5625,8.62947046462817,0.125,0,1.06851559334084e-12
"BARX2",9.04219000880798e-17,0.5625,10.5977616049008,0.125,0,1.06851559334084e-12
"TNFSF10",9.04219000880798e-17,0.5625,10.8201540262373,0.125,0,1.06851559334084e-12
"CGTL",9.04219000880798e-17,0.5625,10.4278366034585,0.125,0,1.06851559334084e-12
"FOXN4",9.47484956986957e-17,0.61978221415608,4.36315476204354,0.25,0.013,1.11964297367149e-12
"DEPDC7",9.79551984626891e-17,0.717672413793103,2.74486881549829,0.5,0.067,1.1575365802336e-12
"AHCYL1",1.35316727948773e-16,0.81837000907441,1.96265577624196,0.812,0.192,1.59903777417066e-12
"ARMC2",1.52744457807484e-16,0.817831215970962,1.91422984467018,0.812,0.192,1.80498125791104e-12
"DARS",1.65619405199586e-16,0.884811705989111,2.06688891839052,0.969,0.372,1.95712451124351e-12
"RAB19",1.9485045293098e-16,0.826310117967332,2.26548914534199,0.812,0.212,2.30254780228539e-12
"PWP1",2.05495852511869e-16,0.809947822141561,2.43908773843323,0.781,0.181,2.42834448913275e-12
"JUP",2.31492802192934e-16,0.829599591651543,1.92877824810394,0.844,0.22,2.7355504435139e-12
"SH2D3C",2.4020463776854e-16,0.732191470054447,3.03327035900905,0.531,0.083,2.83849820451084e-12
"RSPRY1",2.67570566068734e-16,0.714524727767695,0.784886155080641,0.5,0.067,3.16188137923422e-12
"ARHGAP19",4.36432997909338e-16,0.631380444646098,3.76425689322322,0.281,0.018,5.15732873629465e-12
"NOL4",4.80406066895151e-16,0.693256578947368,3.59646878457669,0.438,0.053,5.6769584925e-12
"TM4SF18",4.9766925459185e-16,0.668245235934664,2.87946925417201,0.375,0.036,5.88095758151189e-12
"FAAH",5.01847679808261e-16,0.762874319419238,2.33255717957708,0.625,0.12,5.93033403229422e-12
"GPR149",5.11593396814539e-16,0.631068511796733,3.71285782273169,0.281,0.018,6.04549917015741e-12
"PLPP5",5.27679957470202e-16,0.604752722323049,4.54791305545027,0.219,0.009,6.23559405742537e-12
"TSPAN5",5.3653853206004e-16,0.910418557168784,2.19417187666417,1,0.563,6.34027583335349e-12
"SELENBP1",5.93617229762813e-16,0.702642921960073,1.54217892850142,0.469,0.06,7.01477480410716e-12
"KCNB1",6.67112017827092e-16,0.704202586206897,2.77921733091902,0.469,0.062,7.88326271466274e-12
"LOC101751877",8.22574923237223e-16,0.630132713248639,1.89587329375469,0.281,0.018,9.72036786789427e-12
"FAM174B",9.95312120017021e-16,0.826366833030853,1.456676922237,0.875,0.227,1.17616033222411e-11
"TRAFD1",1.04264069624401e-15,0.862097323049002,1.9569594572799,0.938,0.327,1.23208851075154e-11
"SLC4A7",1.04555383379108e-15,0.656164927404719,1.88351608723471,0.344,0.031,1.23553096539091e-11
"PKM",1.13720896471823e-15,0.919804900181488,1.73281895423564,0.969,0.819,1.34383983360754e-11
"AMPD3",1.35785811287167e-15,0.815307395644283,1.76489114064145,0.812,0.209,1.60458093198045e-11
"DCHS2",1.38424971650108e-15,0.709278584392015,1.73747272328693,0.5,0.067,1.63576788998933e-11
"ST8SIA2",1.65899966336142e-15,0.703238430127042,3.03450284034827,0.469,0.064,1.9604399021942e-11
"ELAVL4",1.68385901753065e-15,0.806601633393829,2.10537049064924,0.781,0.194,1.98981620101597e-11
"PTPRA",1.79726260894871e-15,0.778924682395644,1.86331688336778,0.688,0.149,2.12382522499469e-11
"BID",1.80800701905114e-15,0.678822595281307,2.97887699007717,0.406,0.045,2.13652189441274e-11
"ORMDL1",1.85712080513454e-15,0.890313067150635,2.38061496641537,0.938,0.472,2.19455965542748e-11
"POLR1D",2.03323250199968e-15,0.864734573502722,2.06071195577476,0.938,0.35,2.40267084761303e-11
"BLMH",2.079648515722e-15,0.800221188747731,1.91814219436866,0.75,0.185,2.45752065102869e-11
"FAM3C",2.30284236197783e-15,0.895105490018149,1.87683041699855,1,0.51,2.72126881914921e-11
"SINHCAF",2.60514017840542e-15,0.796392921960073,1.4750155046262,0.781,0.178,3.07849414882168e-11
"MLF1",2.74384913085271e-15,0.88934891107078,2.11709588390645,1,0.477,3.24240651792865e-11
"LRRC73",2.82510960302494e-15,0.806715063520871,1.78851659991556,0.812,0.198,3.33843201789457e-11
"TMOD1",3.06181929657833e-15,0.658688747731397,5.23750539135437,0.344,0.034,3.61815186276661e-11
"ARHGDIB",4.53362300542322e-15,0.803567377495463,1.55030473317145,0.812,0.196,5.35738230550862e-11
"TMEM150C",6.29406238327773e-15,0.765738430127042,2.30241278196919,0.656,0.138,7.43769351831929e-11
"TIPARP",7.02383303234035e-15,0.712426270417423,2.25624278165559,0.5,0.076,8.30006349431659e-11
"NOL9",7.31176677480911e-15,0.76953833938294,1.62375681343378,0.688,0.143,8.64031479779192e-11
"AKR1B10L1",7.61549170782755e-15,0.881635662431942,1.89824646967184,0.969,0.47,8.99922655113981e-11
"CSNK1E",9.84785502232601e-15,0.806318058076225,1.40227790106015,0.812,0.211,1.16372102798826e-10
"TGFBRAP1",1.01084202208573e-14,0.807764292196007,2.14639106773348,0.781,0.216,1.19451201749871e-10
"PENK",1.08111315206682e-14,0.718863430127042,2.83439253593708,0.531,0.083,1.27755141179737e-10
"ASS1",1.26147227222667e-14,0.739677858439201,1.45503189111866,0.594,0.107,1.49068178409026e-10
"ENC1",1.35842972587939e-14,0.664331896551724,2.3937244559351,0.375,0.04,1.60525640707167e-10
"MTFR1",1.36508300178728e-14,0.855518375680581,2.1437334053844,0.906,0.359,1.61311858321202e-10
"ADAMTS5",1.48130043234869e-14,0.666345281306715,3.00684709374933,0.375,0.042,1.75045272090644e-10
"MAP6D1",1.54230056492623e-14,0.603278130671506,2.51364120722677,0.219,0.011,1.82253657757333e-10
"SMPD3",1.55662340352763e-14,0.761825090744102,2.35458762142788,0.656,0.138,1.83946187594861e-10
"NMD3",1.68379728227693e-14,0.781051497277677,2.16366680176556,0.719,0.169,1.98974324846665e-10
"HS3ST3B1",1.71266518891337e-14,0.692122277676951,3.56733197488215,0.438,0.062,2.02385645373893e-10
"SPINT1",1.79061778876418e-14,0.859375,1.34448737356872,1,0.377,2.11597304098263e-10
"FAM76B",1.83080237068935e-14,0.66796166061706,2.80705192319359,0.375,0.044,2.16345916144361e-10
"LOC427400",1.89489595079698e-14,0.617286751361162,4.46847858795587,0.25,0.016,2.23919854505679e-10
"TMEM106C",1.98167070640899e-14,0.839241152450091,1.49934062004544,0.938,0.305,2.34174027376351e-10
"CMTM7",2.02840378422665e-14,0.590403811252269,5.04850619752624,0.188,0.007,2.39696475182064e-10
"RET",2.04935727301551e-14,0.674030172413793,0.512496818014184,0.406,0.047,2.42172548952243e-10
"NRG4",2.07358072928553e-14,0.826310117967332,1.68536872420023,0.875,0.269,2.45035034779671e-10
"SH3GL1",2.11895963131183e-14,0.841991833030853,1.61853662000705,0.938,0.316,2.50397459632119e-10
"MRPP3",2.32829066506511e-14,0.744867286751361,2.0010393907172,0.594,0.118,2.75134107890744e-10
"LOC107051795",2.38819552478867e-14,0.891816016333938,2.36927225088577,0.969,0.628,2.82213065164277e-10
"PES1",2.83408857525004e-14,0.832265199637024,2.22895975566399,0.844,0.294,3.34904246937297e-10
"PRMT8",3.00145351005939e-14,0.771523366606171,2.02673054806323,0.688,0.158,3.54681761283718e-10
"MINDY4B",3.0029494832764e-14,0.856255671506352,1.99465802953414,0.938,0.381,3.54858540438772e-10
"PPA1",3.66932397773801e-14,0.873100045372051,2.30610190843031,0.969,0.479,4.336040144493e-10
"PCDH15",3.76413649796798e-14,0.838163566243194,1.76979536390643,0.906,0.316,4.44808009964876e-10
"ZNF648",3.87344200112869e-14,0.756720735027223,1.89929677285615,0.656,0.136,4.57724641273378e-10
"NFKBIA",3.88519800219633e-14,0.708030852994555,2.33825258287554,0.5,0.078,4.5911384791954e-10
"RPSA",4.12265274417835e-14,0.895360707803993,1.48881057865581,0.969,0.786,4.87173874779555e-10
"SMARCE1",4.60656443115026e-14,0.868307622504537,1.83237877307499,0.969,0.457,5.44357718829026e-10
"PTCHD1",5.31590184138064e-14,0.653726179673321,3.16693794196872,0.344,0.036,6.2818012059595e-10
"SEC14L1",5.44403332524454e-14,0.754111842105263,1.4998948102092,0.656,0.134,6.43321418044148e-10
"TMEM63C",5.6044738839827e-14,0.757259528130672,1.63683116957942,0.656,0.14,6.62280678870236e-10
"FHL2",6.12298388406826e-14,0.664530399274047,2.87543135710302,0.375,0.044,7.23553005580346e-10
"MAPK8",6.47587098737593e-14,0.745377722323049,1.60216526894215,0.625,0.123,7.65253674578214e-10
"MCM6",6.5126600071211e-14,0.703011569872958,3.31500410729415,0.469,0.076,7.696010330415e-10
"DDAH1",6.91293065952273e-14,0.705960753176044,1.3201836024851,0.5,0.078,8.16901016035801e-10
"NAV2",7.17530614761861e-14,0.845593239564428,1.91123792625384,0.938,0.358,8.47905927464091e-10
"TP53I11",7.90226491962598e-14,0.71157554446461,2.26877634763708,0.5,0.085,9.33810645552202e-10
"LOXHD1",8.62623111248681e-14,0.81899387477314,0.674851509458521,0.906,0.269,1.01936173056257e-09
"SPATS2",8.68520434420972e-14,0.750935798548094,1.80180085692786,0.625,0.134,1.02633059735526e-09
"TWF1",9.18031373270665e-14,0.83921279491833,2.17002315528485,0.906,0.339,1.08483767379395e-09
"UCHL1",9.39919581611625e-14,0.865698729582577,1.80571669297774,0.969,0.47,1.11070296959046e-09
"BAZ1A",9.50622577475598e-14,0.793160163339383,1.9302597561612,0.75,0.211,1.12335069980291e-09
