"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"FAM169A",0.403306093144793,0.453623670212766,-0.618261606878224,0.438,0.511,1
"NUP88",0.403805544651923,0.540724734042553,0.68141035114969,0.344,0.298,1
"UBR2",0.403806125690141,0.541389627659574,-0.429884684883424,0.406,0.298,1
"BRAT1",0.404021738074158,0.467087765957447,-0.640147226755945,0.125,0.191,1
"TMEM216",0.404413838997821,0.455452127659574,-0.467934164948502,0.344,0.447,1
"NDUFAF4",0.405288741949078,0.548537234042553,-0.375483452434586,0.844,0.596,1
"SLC35A5",0.405661717248384,0.541223404255319,1.11499424815481,0.375,0.309,1
"FAAHL",0.406407151292563,0.532746010638298,0.303832775622281,0.219,0.16,1
"RIMBP3C",0.406415228157889,0.524268617021277,-1.40476916382502,0.125,0.074,1
"LOC112530286",0.406873653731033,0.536901595744681,-0.91088336911696,0.312,0.213,1
"LOC100859602",0.407405342542988,0.458610372340426,-0.934710984639811,0.281,0.351,1
"TRAPPC13",0.407610026878197,0.541057180851064,-0.256637832246684,0.375,0.309,1
"VIPAS39",0.407726112869226,0.533244680851064,0.530309915540926,0.219,0.17,1
"TXNL4B",0.408269528677292,0.526928191489362,0.32079166706894,0.156,0.096,1
"N4BP2L2",0.409857657673919,0.535738031914894,-0.632763221522859,0.281,0.202,1
"WDR70",0.410514525486205,0.543051861702128,0.478828170331664,0.438,0.372,1
"CHORDC1",0.410940176433868,0.543716755319149,-0.257277207075776,0.5,0.383,1
"TM9SF2L",0.410969078810013,0.451795212765957,-0.465507198941413,0.625,0.713,1
"SYNRG",0.411053764276802,0.452127659574468,-0.668579517032,0.594,0.67,1
"HTATSF1",0.411334196089725,0.455285904255319,-0.887633476927436,0.406,0.468,1
"CAPS2",0.412050416065003,0.535571808510638,-0.948843763546921,0.281,0.202,1
"MICU1",0.412055712972516,0.535571808510638,-0.271066887122911,0.281,0.202,1
"MPP7",0.412750477463359,0.458776595744681,-1.21365179427362,0.281,0.362,1
"FBXO3",0.413071272725853,0.523936170212766,-0.422691071822279,0.125,0.074,1
"LOC416263",0.413332454853369,0.536402925531915,0.677370869720807,0.281,0.223,1
"ZCRB1",0.414993332552305,0.547539893617021,-0.782180308453377,0.812,0.606,1
"PPM1K",0.41504895308652,0.542386968085106,0.297553186465287,0.438,0.362,1
